person_id,age_band,gender,region,education,policy_support_0_10,selection_propensity,sampled,poststrat_weight,raked_weight
P07666,60+,Woman,South,Degree,5.3,0.035381,1,0.9024852071005918,1.3129087016541312
P07712,30-44,Man,Midlands,No degree,6.5,0.038239,1,1.0373821989528795,1.0797299063318317
P07743,60+,Man,North,Degree,8.4,0.035381,1,0.9024852071005918,1.2606649450048188
P07762,45-59,Man,London,No degree,7.3,0.05165,1,0.8886324786324786,0.7975782928932811
P07770,30-44,Man,North,Degree,6.2,0.057214,1,0.6961,0.6597082290664027
P07781,30-44,Woman,North,Degree,5.8,0.057214,1,0.6961,0.6597082290664027
P07807,45-59,Man,Scotland/Wales,No degree,4.7,0.038239,1,0.8886324786324786,1.0448164522935846
P07846,30-44,Woman,Scotland/Wales,No degree,2.5,0.033374,1,1.0373821989528795,1.2103502094829488
P07901,60+,Woman,Midlands,No degree,5.5,0.01841,1,2.3322522522522524,2.0633025070979794
P07922,60+,Man,Midlands,No degree,6.4,0.01841,1,2.3322522522522524,2.0633025070979794
P07929,18-29,Woman,North,Degree,4.2,0.053563,1,0.8527935222672065,0.7485652746153514
P07994,60+,Woman,South,No degree,7.2,0.01841,1,2.3322522522522524,2.1037967039270837
P08018,60+,Woman,North,Degree,6.0,0.035381,1,0.9024852071005918,1.2606649450048188
P08022,18-29,Man,Midlands,No degree,7.3,0.034173,1,1.099366515837104,1.2251602727276898
P08054,45-59,Woman,North,No degree,8.4,0.043192,1,0.8886324786324786,0.9125361920115775
P08135,45-59,Woman,Scotland/Wales,Degree,6.6,0.057214,1,0.6375257731958762,0.6520347756449332
P08148,60+,Man,South,No degree,4.3,0.01841,1,2.3322522522522524,2.1037967039270837
P08151,30-44,Woman,Midlands,Degree,4.9,0.057214,1,0.6961,0.6738230869993773
P08183,45-59,Man,Scotland/Wales,No degree,7.5,0.038239,1,0.8886324786324786,1.0448164522935846
P08194,18-29,Woman,South,No degree,3.9,0.034173,1,1.099366515837104,1.249205162442292
P08277,18-29,Man,Scotland/Wales,No degree,6.2,0.029482,1,1.099366515837104,1.3733740114543207
P08312,30-44,Woman,North,No degree,4.8,0.038239,1,1.0373821989528795,1.0571123461325747
P08316,18-29,Woman,North,Degree,3.5,0.053563,1,0.8527935222672065,0.7485652746153514
P08342,30-44,Woman,North,Degree,7.0,0.057214,1,0.6961,0.6597082290664027
P08368,30-44,Woman,North,No degree,4.3,0.038239,1,1.0373821989528795,1.0571123461325747
P08381,30-44,Woman,Midlands,No degree,5.1,0.038239,1,1.0373821989528795,1.0797299063318317
P08388,60+,Woman,Midlands,Degree,7.4,0.035381,1,0.9024852071005918,1.2876376365915312
P08416,60+,Woman,South,Degree,7.3,0.035381,1,0.9024852071005918,1.3129087016541312
P08424,18-29,Man,Midlands,No degree,4.3,0.034173,1,1.099366515837104,1.2251602727276898
P08462,18-29,Woman,Midlands,Degree,5.4,0.053563,1,0.8527935222672065,0.7645812829645364
P08465,18-29,Man,London,No degree,5.8,0.042779,1,1.099366515837104,1.0483882572438128
P08469,18-29,Man,South,No degree,4.1,0.034173,1,1.099366515837104,1.249205162442292
P08501,45-59,Woman,South,No degree,3.7,0.043192,1,0.8886324786324786,0.9503529957055676
P08529,30-44,Man,London,Degree,2.8,0.063968,1,0.6961,0.5766006518454402
P08544,60+,Man,London,No degree,7.6,0.025101,1,2.3322522522522524,1.7655992997285437
P08545,30-44,Man,Midlands,Degree,3.7,0.057214,1,0.6961,0.6738230869993773
P08554,60+,Man,North,No degree,4.7,0.01841,1,2.3322522522522524,2.0200816345539305
P08569,30-44,Woman,Scotland/Wales,Degree,4.5,0.052804,1,0.6961,0.7553388210528066
P08589,60+,Woman,North,No degree,7.0,0.01841,1,2.3322522522522524,2.0200816345539305
P08644,45-59,Woman,North,Degree,4.9,0.061237,1,0.6375257731958762,0.5694831182261657
P08670,45-59,Woman,London,Degree,5.8,0.067212,1,0.6375257731958762,0.49774176327748904
P08780,30-44,Man,South,No degree,5.5,0.038239,1,1.0373821989528795,1.1009205922340977
P08799,45-59,Woman,North,No degree,6.9,0.043192,1,0.8886324786324786,0.9125361920115775
P08803,45-59,Woman,Midlands,Degree,5.4,0.061237,1,0.6375257731958762,0.5816675551557531
P08850,30-44,Woman,North,No degree,6.2,0.038239,1,1.0373821989528795,1.0571123461325747
P08873,30-44,Woman,London,No degree,5.8,0.046879,1,1.0373821989528795,0.9239412834314563
P08894,30-44,Woman,London,Degree,5.1,0.063968,1,0.6961,0.5766006518454402
P08945,45-59,Man,Scotland/Wales,No degree,5.6,0.038239,1,0.8886324786324786,1.0448164522935846
P08968,45-59,Woman,Midlands,Degree,6.6,0.061237,1,0.6375257731958762,0.5816675551557531
P09006,18-29,Man,North,Degree,4.3,0.053563,1,0.8527935222672065,0.7485652746153514
P09029,45-59,Man,Scotland/Wales,No degree,6.8,0.038239,1,0.8886324786324786,1.0448164522935846
P09069,30-44,Man,South,No degree,7.8,0.038239,1,1.0373821989528795,1.1009205922340977
P09079,30-44,Woman,London,No degree,5.9,0.046879,1,1.0373821989528795,0.9239412834314563
P09145,30-44,Woman,Midlands,No degree,7.0,0.038239,1,1.0373821989528795,1.0797299063318317
P09163,30-44,Man,South,Degree,2.4,0.057214,1,0.6961,0.6870474807172545
P09193,30-44,Woman,North,Degree,6.6,0.057214,1,0.6961,0.6597082290664027
P09208,30-44,Man,Scotland/Wales,Degree,5.4,0.052804,1,0.6961,0.7553388210528066
P09216,18-29,Man,North,Degree,8.1,0.053563,1,0.8527935222672065,0.7485652746153514
P09235,30-44,Woman,Scotland/Wales,Degree,6.9,0.052804,1,0.6961,0.7553388210528066
P09238,60+,Man,Scotland/Wales,No degree,5.3,0.015204,1,2.3322522522522524,2.312910485342466
P09252,45-59,Man,North,Degree,7.1,0.061237,1,0.6375257731958762,0.5694831182261657
P09261,30-44,Man,South,No degree,4.7,0.038239,1,1.0373821989528795,1.1009205922340977
P09274,60+,Woman,North,No degree,4.2,0.01841,1,2.3322522522522524,2.0200816345539305
P09278,18-29,Man,North,Degree,7.6,0.053563,1,0.8527935222672065,0.7485652746153514
P09308,45-59,Man,Midlands,No degree,8.0,0.043192,1,0.8886324786324786,0.9320604576512047
P09314,45-59,Woman,North,No degree,2.9,0.043192,1,0.8886324786324786,0.9125361920115775
P09338,18-29,Man,London,Degree,6.9,0.060918,1,0.8527935222672065,0.6542638188747341
P09339,30-44,Woman,South,Degree,3.0,0.057214,1,0.6961,0.6870474807172545
P09365,18-29,Woman,Midlands,No degree,3.0,0.034173,1,1.099366515837104,1.2251602727276898
P09367,45-59,Woman,North,Degree,6.0,0.061237,1,0.6375257731958762,0.5694831182261657
P09376,30-44,Woman,South,No degree,4.8,0.038239,1,1.0373821989528795,1.1009205922340977
P09391,30-44,Man,South,Degree,7.4,0.057214,1,0.6961,0.6870474807172545
P09398,60+,Man,Scotland/Wales,No degree,3.8,0.015204,1,2.3322522522522524,2.312910485342466
P09417,30-44,Man,London,Degree,4.9,0.063968,1,0.6961,0.5766006518454402
P09425,18-29,Man,North,No degree,4.6,0.034173,1,1.099366515837104,1.1994963209748883
P09443,18-29,Man,Midlands,No degree,4.5,0.034173,1,1.099366515837104,1.2251602727276898
P09472,60+,Man,North,No degree,6.4,0.01841,1,2.3322522522522524,2.0200816345539305
P09533,45-59,Woman,London,Degree,9.2,0.067212,1,0.6375257731958762,0.49774176327748904
P09564,18-29,Woman,Midlands,Degree,6.9,0.053563,1,0.8527935222672065,0.7645812829645364
P09588,45-59,Woman,Midlands,Degree,7.9,0.061237,1,0.6375257731958762,0.5816675551557531
P09594,30-44,Woman,North,No degree,5.7,0.038239,1,1.0373821989528795,1.0571123461325747
P09595,30-44,Man,London,Degree,8.3,0.063968,1,0.6961,0.5766006518454402
P09652,30-44,Man,North,Degree,6.7,0.057214,1,0.6961,0.6597082290664027
P09670,30-44,Man,South,Degree,6.9,0.057214,1,0.6961,0.6870474807172545
P09676,18-29,Woman,London,Degree,3.2,0.060918,1,0.8527935222672065,0.6542638188747341
P09681,30-44,Man,Midlands,Degree,7.4,0.057214,1,0.6961,0.6738230869993773
P09760,30-44,Man,South,No degree,2.8,0.038239,1,1.0373821989528795,1.1009205922340977
P09776,45-59,Man,North,No degree,6.1,0.043192,1,0.8886324786324786,0.9125361920115775
P09849,45-59,Man,Midlands,Degree,6.0,0.061237,1,0.6375257731958762,0.5816675551557531
P09854,60+,Woman,Scotland/Wales,No degree,6.5,0.015204,1,2.3322522522522524,2.312910485342466
P09879,30-44,Woman,North,No degree,6.1,0.038239,1,1.0373821989528795,1.0571123461325747
P09900,30-44,Man,South,No degree,5.5,0.038239,1,1.0373821989528795,1.1009205922340977
P10015,30-44,Woman,Scotland/Wales,No degree,3.8,0.033374,1,1.0373821989528795,1.2103502094829488
P10030,30-44,Man,South,Degree,3.6,0.057214,1,0.6961,0.6870474807172545
P10082,45-59,Man,London,No degree,2.5,0.05165,1,0.8886324786324786,0.7975782928932811
P10094,30-44,Woman,South,Degree,4.4,0.057214,1,0.6961,0.6870474807172545
P10151,30-44,Man,London,No degree,4.8,0.046879,1,1.0373821989528795,0.9239412834314563
P10154,30-44,Woman,South,Degree,9.1,0.057214,1,0.6961,0.6870474807172545
P10225,30-44,Non-binary / other,North,Degree,7.3,0.057214,1,0.6961,0.6597082290664027
P10245,30-44,Woman,Midlands,Degree,5.3,0.057214,1,0.6961,0.6738230869993773
P10249,60+,Man,London,Degree,6.1,0.044016,1,0.9024852071005918,1.1018510866192461
P10253,45-59,Man,London,Degree,5.0,0.067212,1,0.6375257731958762,0.49774176327748904
P10321,30-44,Woman,North,No degree,4.2,0.038239,1,1.0373821989528795,1.0571123461325747
P10393,45-59,Woman,Midlands,No degree,5.3,0.043192,1,0.8886324786324786,0.9320604576512047
P10418,18-29,Non-binary / other,North,Degree,5.9,0.053563,1,0.8527935222672065,0.7485652746153514
P10421,18-29,Man,Midlands,No degree,5.8,0.034173,1,1.099366515837104,1.2251602727276898
P10463,45-59,Woman,North,No degree,6.5,0.043192,1,0.8886324786324786,0.9125361920115775
P10470,45-59,Man,North,No degree,6.4,0.043192,1,0.8886324786324786,0.9125361920115775
P10484,18-29,Man,North,No degree,4.2,0.034173,1,1.099366515837104,1.1994963209748883
P10504,30-44,Woman,London,No degree,4.5,0.046879,1,1.0373821989528795,0.9239412834314563
P10567,18-29,Woman,Scotland/Wales,No degree,5.6,0.029482,1,1.099366515837104,1.3733740114543207
P10593,30-44,Woman,South,Degree,4.1,0.057214,1,0.6961,0.6870474807172545
P10675,30-44,Woman,London,Degree,6.4,0.063968,1,0.6961,0.5766006518454402
P10693,30-44,Woman,Midlands,Degree,6.7,0.057214,1,0.6961,0.6738230869993773
P10703,60+,Woman,South,No degree,6.1,0.01841,1,2.3322522522522524,2.1037967039270837
P10705,18-29,Man,Scotland/Wales,No degree,4.4,0.029482,1,1.099366515837104,1.3733740114543207
P10707,45-59,Man,Scotland/Wales,Degree,8.7,0.057214,1,0.6375257731958762,0.6520347756449332
P10717,18-29,Woman,South,No degree,2.3,0.034173,1,1.099366515837104,1.249205162442292
P10736,18-29,Woman,South,Degree,7.2,0.053563,1,0.8527935222672065,0.7795868891990588
P10764,18-29,Man,Midlands,Degree,5.2,0.053563,1,0.8527935222672065,0.7645812829645364
P10769,45-59,Man,Scotland/Wales,No degree,2.9,0.038239,1,0.8886324786324786,1.0448164522935846
P10779,60+,Woman,London,Degree,7.6,0.044016,1,0.9024852071005918,1.1018510866192461
P10783,18-29,Woman,Scotland/Wales,Degree,4.2,0.048894,1,0.8527935222672065,0.8570764879031357
P10811,45-59,Man,South,No degree,5.8,0.043192,1,0.8886324786324786,0.9503529957055676
P10830,30-44,Woman,South,No degree,5.7,0.038239,1,1.0373821989528795,1.1009205922340977
P10840,18-29,Man,London,No degree,5.0,0.042779,1,1.099366515837104,1.0483882572438128
P10917,30-44,Man,Midlands,Degree,6.1,0.057214,1,0.6961,0.6738230869993773
P10942,45-59,Man,Scotland/Wales,Degree,6.6,0.057214,1,0.6375257731958762,0.6520347756449332
P10966,18-29,Man,North,Degree,2.2,0.053563,1,0.8527935222672065,0.7485652746153514
P11034,60+,Man,Midlands,No degree,5.6,0.01841,1,2.3322522522522524,2.0633025070979794
P11038,45-59,Woman,South,No degree,5.5,0.043192,1,0.8886324786324786,0.9503529957055676
P11081,60+,Man,London,Degree,7.7,0.044016,1,0.9024852071005918,1.1018510866192461
P11093,60+,Man,Midlands,No degree,9.2,0.01841,1,2.3322522522522524,2.0633025070979794
P11109,30-44,Woman,Midlands,No degree,4.8,0.038239,1,1.0373821989528795,1.0797299063318317
P11136,30-44,Man,North,No degree,3.9,0.038239,1,1.0373821989528795,1.0571123461325747
P11173,30-44,Woman,North,No degree,4.6,0.038239,1,1.0373821989528795,1.0571123461325747
P11179,60+,Man,North,Degree,7.5,0.035381,1,0.9024852071005918,1.2606649450048188
P11237,60+,Woman,North,Degree,7.8,0.035381,1,0.9024852071005918,1.2606649450048188
P11300,60+,Woman,North,Degree,9.1,0.035381,1,0.9024852071005918,1.2606649450048188
P11310,30-44,Woman,London,Degree,6.7,0.063968,1,0.6961,0.5766006518454402
P11324,18-29,Man,London,Degree,7.2,0.060918,1,0.8527935222672065,0.6542638188747341
P11350,18-29,Woman,Midlands,No degree,4.8,0.034173,1,1.099366515837104,1.2251602727276898
P11358,30-44,Man,Midlands,No degree,4.5,0.038239,1,1.0373821989528795,1.0797299063318317
P11360,60+,Woman,Midlands,Degree,7.0,0.035381,1,0.9024852071005918,1.2876376365915312
P11362,45-59,Woman,London,No degree,7.3,0.05165,1,0.8886324786324786,0.7975782928932811
P11367,45-59,Woman,Scotland/Wales,Degree,6.0,0.057214,1,0.6375257731958762,0.6520347756449332
P11372,18-29,Non-binary / other,South,No degree,3.3,0.034173,1,1.099366515837104,1.249205162442292
P11377,60+,Woman,South,No degree,5.7,0.01841,1,2.3322522522522524,2.1037967039270837
P11412,45-59,Woman,South,No degree,4.3,0.043192,1,0.8886324786324786,0.9503529957055676
P11434,30-44,Man,London,No degree,6.8,0.046879,1,1.0373821989528795,0.9239412834314563
P11439,45-59,Woman,North,No degree,8.6,0.043192,1,0.8886324786324786,0.9125361920115775
P11440,30-44,Man,Midlands,Degree,4.7,0.057214,1,0.6961,0.6738230869993773
P11487,45-59,Woman,Scotland/Wales,Degree,6.0,0.057214,1,0.6375257731958762,0.6520347756449332
P11524,30-44,Man,South,No degree,5.7,0.038239,1,1.0373821989528795,1.1009205922340977
P11525,45-59,Woman,South,Degree,7.6,0.061237,1,0.6375257731958762,0.593083312363701
P11534,18-29,Woman,Midlands,Degree,6.2,0.053563,1,0.8527935222672065,0.7645812829645364
P11536,60+,Man,Scotland/Wales,No degree,6.8,0.015204,1,2.3322522522522524,2.312910485342466
P11538,30-44,Man,North,No degree,4.1,0.038239,1,1.0373821989528795,1.0571123461325747
P11559,45-59,Man,South,Degree,6.5,0.061237,1,0.6375257731958762,0.593083312363701
P11584,60+,Man,North,Degree,5.3,0.035381,1,0.9024852071005918,1.2606649450048188
P11596,18-29,Man,North,No degree,4.0,0.034173,1,1.099366515837104,1.1994963209748883
P11616,30-44,Man,Midlands,Degree,6.3,0.057214,1,0.6961,0.6738230869993773
P11621,30-44,Man,London,Degree,5.2,0.063968,1,0.6961,0.5766006518454402
P11656,60+,Man,North,Degree,6.0,0.035381,1,0.9024852071005918,1.2606649450048188
P11673,18-29,Woman,Midlands,No degree,5.2,0.034173,1,1.099366515837104,1.2251602727276898
P11691,60+,Man,North,No degree,5.6,0.01841,1,2.3322522522522524,2.0200816345539305
P11695,60+,Woman,Midlands,Degree,6.4,0.035381,1,0.9024852071005918,1.2876376365915312
P11756,30-44,Woman,London,Degree,7.2,0.063968,1,0.6961,0.5766006518454402
P11833,45-59,Woman,Scotland/Wales,No degree,5.4,0.038239,1,0.8886324786324786,1.0448164522935846
P11855,18-29,Woman,South,Degree,8.2,0.053563,1,0.8527935222672065,0.7795868891990588
P11879,45-59,Woman,London,Degree,4.7,0.067212,1,0.6375257731958762,0.49774176327748904
P11889,45-59,Woman,Midlands,No degree,3.6,0.043192,1,0.8886324786324786,0.9320604576512047
P11894,30-44,Woman,London,No degree,7.0,0.046879,1,1.0373821989528795,0.9239412834314563
P11926,30-44,Woman,South,No degree,3.8,0.038239,1,1.0373821989528795,1.1009205922340977
P11940,60+,Woman,London,No degree,6.9,0.025101,1,2.3322522522522524,1.7655992997285437
P11979,45-59,Woman,Midlands,No degree,5.2,0.043192,1,0.8886324786324786,0.9320604576512047
P11981,30-44,Man,London,Degree,5.9,0.063968,1,0.6961,0.5766006518454402
P11995,45-59,Woman,Scotland/Wales,No degree,6.0,0.038239,1,0.8886324786324786,1.0448164522935846
P11996,45-59,Woman,North,No degree,3.4,0.043192,1,0.8886324786324786,0.9125361920115775
P12027,60+,Man,Scotland/Wales,Degree,4.4,0.030629,1,0.9024852071005918,1.4434095731231131
P12107,18-29,Woman,South,Degree,5.0,0.053563,1,0.8527935222672065,0.7795868891990588
P12185,18-29,Man,London,Degree,5.5,0.060918,1,0.8527935222672065,0.6542638188747341
P12188,45-59,Woman,London,Degree,5.9,0.067212,1,0.6375257731958762,0.49774176327748904
P12220,30-44,Man,South,No degree,7.4,0.038239,1,1.0373821989528795,1.1009205922340977
P12240,45-59,Man,South,No degree,5.7,0.043192,1,0.8886324786324786,0.9503529957055676
P12245,30-44,Man,Midlands,No degree,5.1,0.038239,1,1.0373821989528795,1.0797299063318317
P12252,45-59,Man,South,No degree,5.0,0.043192,1,0.8886324786324786,0.9503529957055676
P12273,60+,Woman,North,Degree,5.5,0.035381,1,0.9024852071005918,1.2606649450048188
P12283,30-44,Man,North,No degree,6.0,0.038239,1,1.0373821989528795,1.0571123461325747
P12335,30-44,Man,Midlands,Degree,5.8,0.057214,1,0.6961,0.6738230869993773
P12414,18-29,Man,London,Degree,4.1,0.060918,1,0.8527935222672065,0.6542638188747341
P12423,18-29,Woman,Midlands,No degree,2.4,0.034173,1,1.099366515837104,1.2251602727276898
P12445,30-44,Man,Midlands,No degree,4.0,0.038239,1,1.0373821989528795,1.0797299063318317
P12446,45-59,Woman,North,No degree,6.2,0.043192,1,0.8886324786324786,0.9125361920115775
P12449,45-59,Woman,North,No degree,8.3,0.043192,1,0.8886324786324786,0.9125361920115775
P12485,30-44,Woman,London,Degree,7.5,0.063968,1,0.6961,0.5766006518454402
P12505,45-59,Woman,Midlands,No degree,5.9,0.043192,1,0.8886324786324786,0.9320604576512047
P12522,30-44,Man,London,Degree,5.3,0.063968,1,0.6961,0.5766006518454402
P12542,45-59,Man,South,Degree,5.1,0.061237,1,0.6375257731958762,0.593083312363701
P12602,30-44,Man,North,Degree,6.5,0.057214,1,0.6961,0.6597082290664027
P12609,60+,Woman,North,No degree,4.2,0.01841,1,2.3322522522522524,2.0200816345539305
P12611,45-59,Woman,South,No degree,4.8,0.043192,1,0.8886324786324786,0.9503529957055676
P12711,30-44,Man,South,No degree,0.0,0.038239,1,1.0373821989528795,1.1009205922340977
P12747,30-44,Non-binary / other,London,No degree,4.2,0.046879,1,1.0373821989528795,0.9239412834314563
P12752,30-44,Man,London,Degree,4.7,0.063968,1,0.6961,0.5766006518454402
P12760,45-59,Man,North,No degree,4.9,0.043192,1,0.8886324786324786,0.9125361920115775
P12790,30-44,Man,North,Degree,5.8,0.057214,1,0.6961,0.6597082290664027
P12806,30-44,Woman,London,No degree,5.3,0.046879,1,1.0373821989528795,0.9239412834314563
P12817,18-29,Man,Scotland/Wales,Degree,5.7,0.048894,1,0.8527935222672065,0.8570764879031357
P12849,30-44,Man,Midlands,No degree,7.4,0.038239,1,1.0373821989528795,1.0797299063318317
P12854,18-29,Man,London,No degree,5.6,0.042779,1,1.099366515837104,1.0483882572438128
P12861,45-59,Woman,London,Degree,5.9,0.067212,1,0.6375257731958762,0.49774176327748904
P12883,45-59,Man,London,Degree,6.6,0.067212,1,0.6375257731958762,0.49774176327748904
P12901,60+,Man,North,Degree,6.8,0.035381,1,0.9024852071005918,1.2606649450048188
P12987,18-29,Woman,London,Degree,6.7,0.060918,1,0.8527935222672065,0.6542638188747341
P13005,30-44,Woman,North,No degree,5.6,0.038239,1,1.0373821989528795,1.0571123461325747
P13010,45-59,Woman,Scotland/Wales,No degree,6.7,0.038239,1,0.8886324786324786,1.0448164522935846
P13026,30-44,Man,Midlands,Degree,7.1,0.057214,1,0.6961,0.6738230869993773
P13041,30-44,Woman,London,Degree,6.1,0.063968,1,0.6961,0.5766006518454402
P13053,18-29,Woman,South,Degree,5.1,0.053563,1,0.8527935222672065,0.7795868891990588
P13061,18-29,Woman,Scotland/Wales,Degree,6.2,0.048894,1,0.8527935222672065,0.8570764879031357
P13070,60+,Man,South,No degree,6.2,0.01841,1,2.3322522522522524,2.1037967039270837
P13089,60+,Woman,London,No degree,6.2,0.025101,1,2.3322522522522524,1.7655992997285437
P13143,30-44,Man,North,Degree,9.1,0.057214,1,0.6961,0.6597082290664027
P13147,45-59,Man,South,Degree,6.2,0.061237,1,0.6375257731958762,0.593083312363701
P13166,45-59,Woman,South,No degree,4.4,0.043192,1,0.8886324786324786,0.9503529957055676
P13182,18-29,Man,London,Degree,6.2,0.060918,1,0.8527935222672065,0.6542638188747341
P13189,18-29,Woman,South,No degree,4.2,0.034173,1,1.099366515837104,1.249205162442292
P13207,45-59,Man,South,No degree,4.5,0.043192,1,0.8886324786324786,0.9503529957055676
P13222,30-44,Woman,North,Degree,8.9,0.057214,1,0.6961,0.6597082290664027
P13232,60+,Man,Midlands,No degree,5.8,0.01841,1,2.3322522522522524,2.0633025070979794
P13233,60+,Woman,London,No degree,6.5,0.025101,1,2.3322522522522524,1.7655992997285437
P13238,30-44,Woman,South,No degree,6.5,0.038239,1,1.0373821989528795,1.1009205922340977
P13253,60+,Man,North,No degree,6.7,0.01841,1,2.3322522522522524,2.0200816345539305
